station_name,city,zip,county,level2_ports,dcfc_ports,total_ports,likely_busy_score
Nissan of Visalia,Visalia,93292,Tulare,1,1,2,1.75
West Covina Nissan,West Covina,91791,Los Angeles,1,1,2,1.75
Empire Nissan,Ontario,91761,San Bernardino,1,1,2,1.75
Antioch Nissan,Antioch,94509,Contra Costa,1,1,2,1.75
Palm Springs Nissan,Cathedral City,92234,Riverside,1,1,2,1.75
Cerritos Nissan,Cerritos,90703,Los Angeles,1,1,2,1.75
Hanlees Nissan,Davis,95618,Yolo,1,1,2,1.75
Glendale Nissan,Glendale,91204,Los Angeles,1,1,2,1.75
Nissan of Downtown Los Angeles,Los Angeles,90015,Los Angeles,1,1,2,1.75
Metro Nissan of Montclair,Montclair,91763,San Bernardino,1,1,2,1.75
Team Nissan,Oxnard,93036,Ventura,1,1,2,1.75
Mossy Nissan - Poway,Poway,92064,San Diego,1,1,2,1.75
Hanlees Hilltop Nissan,Richmond,94806,Contra Costa,1,1,2,1.75
Future Nissan of Roseville,Roseville,95661,Placer,1,1,2,1.75
Nissan of Sacramento,Sacramento,95821,Sacramento,1,1,2,1.75
Larry H Miller Nissan of San Bernardino,San Bernardino,92408,San Bernardino,1,1,2,1.75
Mossy Nissan - Kearny Mesa,San Diego,92111,San Diego,1,1,2,1.75
Nissan of Van Nuys,Sherman Oaks,91401,Los Angeles,1,1,2,1.75
First Nissan,Simi Valley,93065,Ventura,1,1,2,1.75
Nissan of Tustin,Tustin,92782,Orange,1,1,2,1.75
Nissan of Visalia,Visalia,93292,Tulare,1,1,2,1.75
West Covina Nissan,West Covina,91791,Los Angeles,1,1,2,1.75
Empire Nissan,Ontario,91761,San Bernardino,1,1,2,1.75
Antioch Nissan,Antioch,94509,Contra Costa,1,1,2,1.75
Palm Springs Nissan,Cathedral City,92234,Riverside,1,1,2,1.75
Cerritos Nissan,Cerritos,90703,Los Angeles,1,1,2,1.75
Hanlees Nissan,Davis,95618,Yolo,1,1,2,1.75
Glendale Nissan,Glendale,91204,Los Angeles,1,1,2,1.75
Nissan of Downtown Los Angeles,Los Angeles,90015,Los Angeles,1,1,2,1.75
Metro Nissan of Montclair,Montclair,91763,San Bernardino,1,1,2,1.75
Team Nissan,Oxnard,93036,Ventura,1,1,2,1.75
Mossy Nissan - Poway,Poway,92064,San Diego,1,1,2,1.75
Hanlees Hilltop Nissan,Richmond,94806,Contra Costa,1,1,2,1.75
Future Nissan of Roseville,Roseville,95661,Placer,1,1,2,1.75
Nissan of Sacramento,Sacramento,95821,Sacramento,1,1,2,1.75
Larry H Miller Nissan of San Bernardino,San Bernardino,92408,San Bernardino,1,1,2,1.75
Mossy Nissan - Kearny Mesa,San Diego,92111,San Diego,1,1,2,1.75
Nissan of Van Nuys,Sherman Oaks,91401,Los Angeles,1,1,2,1.75
First Nissan,Simi Valley,93065,Ventura,1,1,2,1.75
Nissan of Tustin,Tustin,92782,Orange,1,1,2,1.75
Nissan of Visalia,Visalia,93292,Tulare,1,1,2,1.75
West Covina Nissan,West Covina,91791,Los Angeles,1,1,2,1.75
Empire Nissan,Ontario,91761,San Bernardino,1,1,2,1.75
Antioch Nissan,Antioch,94509,Contra Costa,1,1,2,1.75
Palm Springs Nissan,Cathedral City,92234,Riverside,1,1,2,1.75
Cerritos Nissan,Cerritos,90703,Los Angeles,1,1,2,1.75
Hanlees Nissan,Davis,95618,Yolo,1,1,2,1.75
Glendale Nissan,Glendale,91204,Los Angeles,1,1,2,1.75
Nissan of Downtown Los Angeles,Los Angeles,90015,Los Angeles,1,1,2,1.75
Metro Nissan of Montclair,Montclair,91763,San Bernardino,1,1,2,1.75
Team Nissan,Oxnard,93036,Ventura,1,1,2,1.75
Mossy Nissan - Poway,Poway,92064,San Diego,1,1,2,1.75
Hanlees Hilltop Nissan,Richmond,94806,Contra Costa,1,1,2,1.75
Future Nissan of Roseville,Roseville,95661,Placer,1,1,2,1.75
Nissan of Sacramento,Sacramento,95821,Sacramento,1,1,2,1.75
Larry H Miller Nissan of San Bernardino,San Bernardino,92408,San Bernardino,1,1,2,1.75
Mossy Nissan - Kearny Mesa,San Diego,92111,San Diego,1,1,2,1.75
Nissan of Van Nuys,Sherman Oaks,91401,Los Angeles,1,1,2,1.75
First Nissan,Simi Valley,93065,Ventura,1,1,2,1.75
Nissan of Tustin,Tustin,92782,Orange,1,1,2,1.75
Nissan of Visalia,Visalia,93292,Tulare,1,1,2,1.75
West Covina Nissan,West Covina,91791,Los Angeles,1,1,2,1.75
Empire Nissan,Ontario,91761,San Bernardino,1,1,2,1.75
Antioch Nissan,Antioch,94509,Contra Costa,1,1,2,1.75
Palm Springs Nissan,Cathedral City,92234,Riverside,1,1,2,1.75
Cerritos Nissan,Cerritos,90703,Los Angeles,1,1,2,1.75
Hanlees Nissan,Davis,95618,Yolo,1,1,2,1.75
Glendale Nissan,Glendale,91204,Los Angeles,1,1,2,1.75
Nissan of Downtown Los Angeles,Los Angeles,90015,Los Angeles,1,1,2,1.75
Metro Nissan of Montclair,Montclair,91763,San Bernardino,1,1,2,1.75
Team Nissan,Oxnard,93036,Ventura,1,1,2,1.75
Mossy Nissan - Poway,Poway,92064,San Diego,1,1,2,1.75
Hanlees Hilltop Nissan,Richmond,94806,Contra Costa,1,1,2,1.75
Future Nissan of Roseville,Roseville,95661,Placer,1,1,2,1.75
Nissan of Sacramento,Sacramento,95821,Sacramento,1,1,2,1.75
Larry H Miller Nissan of San Bernardino,San Bernardino,92408,San Bernardino,1,1,2,1.75
Mossy Nissan - Kearny Mesa,San Diego,92111,San Diego,1,1,2,1.75
Nissan of Van Nuys,Sherman Oaks,91401,Los Angeles,1,1,2,1.75
First Nissan,Simi Valley,93065,Ventura,1,1,2,1.75
Nissan of Tustin,Tustin,92782,Orange,1,1,2,1.75
Nissan of Visalia,Visalia,93292,Tulare,1,1,2,1.75
West Covina Nissan,West Covina,91791,Los Angeles,1,1,2,1.75
Empire Nissan,Ontario,91761,San Bernardino,1,1,2,1.75
Antioch Nissan,Antioch,94509,Contra Costa,1,1,2,1.75
Palm Springs Nissan,Cathedral City,92234,Riverside,1,1,2,1.75
Cerritos Nissan,Cerritos,90703,Los Angeles,1,1,2,1.75
Hanlees Nissan,Davis,95618,Yolo,1,1,2,1.75
Glendale Nissan,Glendale,91204,Los Angeles,1,1,2,1.75
Nissan of Downtown Los Angeles,Los Angeles,90015,Los Angeles,1,1,2,1.75
Metro Nissan of Montclair,Montclair,91763,San Bernardino,1,1,2,1.75
Team Nissan,Oxnard,93036,Ventura,1,1,2,1.75
Mossy Nissan - Poway,Poway,92064,San Diego,1,1,2,1.75
Hanlees Hilltop Nissan,Richmond,94806,Contra Costa,1,1,2,1.75
Future Nissan of Roseville,Roseville,95661,Placer,1,1,2,1.75
Nissan of Sacramento,Sacramento,95821,Sacramento,1,1,2,1.75
Larry H Miller Nissan of San Bernardino,San Bernardino,92408,San Bernardino,1,1,2,1.75
Mossy Nissan - Kearny Mesa,San Diego,92111,San Diego,1,1,2,1.75
Nissan of Van Nuys,Sherman Oaks,91401,Los Angeles,1,1,2,1.75
First Nissan,Simi Valley,93065,Ventura,1,1,2,1.75
Nissan of Tustin,Tustin,92782,Orange,1,1,2,1.75
Nissan of Visalia,Visalia,93292,Tulare,1,1,2,1.75
West Covina Nissan,West Covina,91791,Los Angeles,1,1,2,1.75
Empire Nissan,Ontario,91761,San Bernardino,1,1,2,1.75
Antioch Nissan,Antioch,94509,Contra Costa,1,1,2,1.75
Palm Springs Nissan,Cathedral City,92234,Riverside,1,1,2,1.75
Cerritos Nissan,Cerritos,90703,Los Angeles,1,1,2,1.75
Hanlees Nissan,Davis,95618,Yolo,1,1,2,1.75
Glendale Nissan,Glendale,91204,Los Angeles,1,1,2,1.75
Nissan of Downtown Los Angeles,Los Angeles,90015,Los Angeles,1,1,2,1.75
Metro Nissan of Montclair,Montclair,91763,San Bernardino,1,1,2,1.75
Team Nissan,Oxnard,93036,Ventura,1,1,2,1.75
Mossy Nissan - Poway,Poway,92064,San Diego,1,1,2,1.75
Hanlees Hilltop Nissan,Richmond,94806,Contra Costa,1,1,2,1.75
Future Nissan of Roseville,Roseville,95661,Placer,1,1,2,1.75
Nissan of Sacramento,Sacramento,95821,Sacramento,1,1,2,1.75
Larry H Miller Nissan of San Bernardino,San Bernardino,92408,San Bernardino,1,1,2,1.75
Mossy Nissan - Kearny Mesa,San Diego,92111,San Diego,1,1,2,1.75
Nissan of Van Nuys,Sherman Oaks,91401,Los Angeles,1,1,2,1.75
First Nissan,Simi Valley,93065,Ventura,1,1,2,1.75
Nissan of Tustin,Tustin,92782,Orange,1,1,2,1.75
Nissan of Visalia,Visalia,93292,Tulare,1,1,2,1.75
West Covina Nissan,West Covina,91791,Los Angeles,1,1,2,1.75
Empire Nissan,Ontario,91761,San Bernardino,1,1,2,1.75
Antioch Nissan,Antioch,94509,Contra Costa,1,1,2,1.75
Palm Springs Nissan,Cathedral City,92234,Riverside,1,1,2,1.75
Cerritos Nissan,Cerritos,90703,Los Angeles,1,1,2,1.75
Hanlees Nissan,Davis,95618,Yolo,1,1,2,1.75
Glendale Nissan,Glendale,91204,Los Angeles,1,1,2,1.75
Nissan of Downtown Los Angeles,Los Angeles,90015,Los Angeles,1,1,2,1.75
Metro Nissan of Montclair,Montclair,91763,San Bernardino,1,1,2,1.75
Team Nissan,Oxnard,93036,Ventura,1,1,2,1.75
Mossy Nissan - Poway,Poway,92064,San Diego,1,1,2,1.75
Hanlees Hilltop Nissan,Richmond,94806,Contra Costa,1,1,2,1.75
Future Nissan of Roseville,Roseville,95661,Placer,1,1,2,1.75
Nissan of Sacramento,Sacramento,95821,Sacramento,1,1,2,1.75
Larry H Miller Nissan of San Bernardino,San Bernardino,92408,San Bernardino,1,1,2,1.75
Mossy Nissan - Kearny Mesa,San Diego,92111,San Diego,1,1,2,1.75
Nissan of Van Nuys,Sherman Oaks,91401,Los Angeles,1,1,2,1.75
First Nissan,Simi Valley,93065,Ventura,1,1,2,1.75
Nissan of Tustin,Tustin,92782,Orange,1,1,2,1.75
Nissan of Visalia,Visalia,93292,Tulare,1,1,2,1.75
West Covina Nissan,West Covina,91791,Los Angeles,1,1,2,1.75
Empire Nissan,Ontario,91761,San Bernardino,1,1,2,1.75
Antioch Nissan,Antioch,94509,Contra Costa,1,1,2,1.75
Palm Springs Nissan,Cathedral City,92234,Riverside,1,1,2,1.75
Cerritos Nissan,Cerritos,90703,Los Angeles,1,1,2,1.75
Hanlees Nissan,Davis,95618,Yolo,1,1,2,1.75
Glendale Nissan,Glendale,91204,Los Angeles,1,1,2,1.75
Nissan of Downtown Los Angeles,Los Angeles,90015,Los Angeles,1,1,2,1.75
Metro Nissan of Montclair,Montclair,91763,San Bernardino,1,1,2,1.75
Team Nissan,Oxnard,93036,Ventura,1,1,2,1.75
Mossy Nissan - Poway,Poway,92064,San Diego,1,1,2,1.75
Hanlees Hilltop Nissan,Richmond,94806,Contra Costa,1,1,2,1.75
Future Nissan of Roseville,Roseville,95661,Placer,1,1,2,1.75
Nissan of Sacramento,Sacramento,95821,Sacramento,1,1,2,1.75
Larry H Miller Nissan of San Bernardino,San Bernardino,92408,San Bernardino,1,1,2,1.75
Mossy Nissan - Kearny Mesa,San Diego,92111,San Diego,1,1,2,1.75
Nissan of Van Nuys,Sherman Oaks,91401,Los Angeles,1,1,2,1.75
First Nissan,Simi Valley,93065,Ventura,1,1,2,1.75
Nissan of Tustin,Tustin,92782,Orange,1,1,2,1.75
Nissan of Visalia,Visalia,93292,Tulare,1,1,2,1.75
West Covina Nissan,West Covina,91791,Los Angeles,1,1,2,1.75
Empire Nissan,Ontario,91761,San Bernardino,1,1,2,1.75
Antioch Nissan,Antioch,94509,Contra Costa,1,1,2,1.75
Palm Springs Nissan,Cathedral City,92234,Riverside,1,1,2,1.75
Cerritos Nissan,Cerritos,90703,Los Angeles,1,1,2,1.75
Hanlees Nissan,Davis,95618,Yolo,1,1,2,1.75
Glendale Nissan,Glendale,91204,Los Angeles,1,1,2,1.75
Nissan of Downtown Los Angeles,Los Angeles,90015,Los Angeles,1,1,2,1.75
Metro Nissan of Montclair,Montclair,91763,San Bernardino,1,1,2,1.75
Team Nissan,Oxnard,93036,Ventura,1,1,2,1.75
Mossy Nissan - Poway,Poway,92064,San Diego,1,1,2,1.75
Hanlees Hilltop Nissan,Richmond,94806,Contra Costa,1,1,2,1.75
Future Nissan of Roseville,Roseville,95661,Placer,1,1,2,1.75
Nissan of Sacramento,Sacramento,95821,Sacramento,1,1,2,1.75
Larry H Miller Nissan of San Bernardino,San Bernardino,92408,San Bernardino,1,1,2,1.75
Mossy Nissan - Kearny Mesa,San Diego,92111,San Diego,1,1,2,1.75
Nissan of Van Nuys,Sherman Oaks,91401,Los Angeles,1,1,2,1.75
First Nissan,Simi Valley,93065,Ventura,1,1,2,1.75
Nissan of Tustin,Tustin,92782,Orange,1,1,2,1.75
Nissan of Visalia,Visalia,93292,Tulare,1,1,2,1.75
West Covina Nissan,West Covina,91791,Los Angeles,1,1,2,1.75
Empire Nissan,Ontario,91761,San Bernardino,1,1,2,1.75
Antioch Nissan,Antioch,94509,Contra Costa,1,1,2,1.75
Palm Springs Nissan,Cathedral City,92234,Riverside,1,1,2,1.75
Cerritos Nissan,Cerritos,90703,Los Angeles,1,1,2,1.75
Hanlees Nissan,Davis,95618,Yolo,1,1,2,1.75
Glendale Nissan,Glendale,91204,Los Angeles,1,1,2,1.75
Nissan of Downtown Los Angeles,Los Angeles,90015,Los Angeles,1,1,2,1.75
Metro Nissan of Montclair,Montclair,91763,San Bernardino,1,1,2,1.75
Team Nissan,Oxnard,93036,Ventura,1,1,2,1.75
Mossy Nissan - Poway,Poway,92064,San Diego,1,1,2,1.75
Hanlees Hilltop Nissan,Richmond,94806,Contra Costa,1,1,2,1.75
Future Nissan of Roseville,Roseville,95661,Placer,1,1,2,1.75
Nissan of Sacramento,Sacramento,95821,Sacramento,1,1,2,1.75
Larry H Miller Nissan of San Bernardino,San Bernardino,92408,San Bernardino,1,1,2,1.75
Mossy Nissan - Kearny Mesa,San Diego,92111,San Diego,1,1,2,1.75
Nissan of Van Nuys,Sherman Oaks,91401,Los Angeles,1,1,2,1.75
First Nissan,Simi Valley,93065,Ventura,1,1,2,1.75
Nissan of Tustin,Tustin,92782,Orange,1,1,2,1.75
Nissan of Visalia,Visalia,93292,Tulare,1,1,2,1.75
West Covina Nissan,West Covina,91791,Los Angeles,1,1,2,1.75
Empire Nissan,Ontario,91761,San Bernardino,1,1,2,1.75
Antioch Nissan,Antioch,94509,Contra Costa,1,1,2,1.75
Palm Springs Nissan,Cathedral City,92234,Riverside,1,1,2,1.75
Cerritos Nissan,Cerritos,90703,Los Angeles,1,1,2,1.75
Hanlees Nissan,Davis,95618,Yolo,1,1,2,1.75
Glendale Nissan,Glendale,91204,Los Angeles,1,1,2,1.75
Nissan of Downtown Los Angeles,Los Angeles,90015,Los Angeles,1,1,2,1.75
Metro Nissan of Montclair,Montclair,91763,San Bernardino,1,1,2,1.75
Team Nissan,Oxnard,93036,Ventura,1,1,2,1.75
Mossy Nissan - Poway,Poway,92064,San Diego,1,1,2,1.75
Hanlees Hilltop Nissan,Richmond,94806,Contra Costa,1,1,2,1.75
Future Nissan of Roseville,Roseville,95661,Placer,1,1,2,1.75
Nissan of Sacramento,Sacramento,95821,Sacramento,1,1,2,1.75
Larry H Miller Nissan of San Bernardino,San Bernardino,92408,San Bernardino,1,1,2,1.75
Mossy Nissan - Kearny Mesa,San Diego,92111,San Diego,1,1,2,1.75
Nissan of Van Nuys,Sherman Oaks,91401,Los Angeles,1,1,2,1.75
First Nissan,Simi Valley,93065,Ventura,1,1,2,1.75
Nissan of Tustin,Tustin,92782,Orange,1,1,2,1.75
Nissan of Visalia,Visalia,93292,Tulare,1,1,2,1.75
West Covina Nissan,West Covina,91791,Los Angeles,1,1,2,1.75
Empire Nissan,Ontario,91761,San Bernardino,1,1,2,1.75
Antioch Nissan,Antioch,94509,Contra Costa,1,1,2,1.75
Palm Springs Nissan,Cathedral City,92234,Riverside,1,1,2,1.75
Cerritos Nissan,Cerritos,90703,Los Angeles,1,1,2,1.75
Hanlees Nissan,Davis,95618,Yolo,1,1,2,1.75
Glendale Nissan,Glendale,91204,Los Angeles,1,1,2,1.75
Nissan of Downtown Los Angeles,Los Angeles,90015,Los Angeles,1,1,2,1.75
Metro Nissan of Montclair,Montclair,91763,San Bernardino,1,1,2,1.75
Team Nissan,Oxnard,93036,Ventura,1,1,2,1.75
Mossy Nissan - Poway,Poway,92064,San Diego,1,1,2,1.75
Hanlees Hilltop Nissan,Richmond,94806,Contra Costa,1,1,2,1.75
Future Nissan of Roseville,Roseville,95661,Placer,1,1,2,1.75
Nissan of Sacramento,Sacramento,95821,Sacramento,1,1,2,1.75
Larry H Miller Nissan of San Bernardino,San Bernardino,92408,San Bernardino,1,1,2,1.75
Mossy Nissan - Kearny Mesa,San Diego,92111,San Diego,1,1,2,1.75
Nissan of Van Nuys,Sherman Oaks,91401,Los Angeles,1,1,2,1.75
First Nissan,Simi Valley,93065,Ventura,1,1,2,1.75
Nissan of Tustin,Tustin,92782,Orange,1,1,2,1.75
Nissan of Visalia,Visalia,93292,Tulare,1,1,2,1.75
West Covina Nissan,West Covina,91791,Los Angeles,1,1,2,1.75
Empire Nissan,Ontario,91761,San Bernardino,1,1,2,1.75
Antioch Nissan,Antioch,94509,Contra Costa,1,1,2,1.75
Palm Springs Nissan,Cathedral City,92234,Riverside,1,1,2,1.75
Cerritos Nissan,Cerritos,90703,Los Angeles,1,1,2,1.75
Hanlees Nissan,Davis,95618,Yolo,1,1,2,1.75
Glendale Nissan,Glendale,91204,Los Angeles,1,1,2,1.75
Nissan of Downtown Los Angeles,Los Angeles,90015,Los Angeles,1,1,2,1.75
Metro Nissan of Montclair,Montclair,91763,San Bernardino,1,1,2,1.75
Team Nissan,Oxnard,93036,Ventura,1,1,2,1.75
Mossy Nissan - Poway,Poway,92064,San Diego,1,1,2,1.75
Hanlees Hilltop Nissan,Richmond,94806,Contra Costa,1,1,2,1.75
Future Nissan of Roseville,Roseville,95661,Placer,1,1,2,1.75
Nissan of Sacramento,Sacramento,95821,Sacramento,1,1,2,1.75
Larry H Miller Nissan of San Bernardino,San Bernardino,92408,San Bernardino,1,1,2,1.75
Mossy Nissan - Kearny Mesa,San Diego,92111,San Diego,1,1,2,1.75
Nissan of Van Nuys,Sherman Oaks,91401,Los Angeles,1,1,2,1.75
First Nissan,Simi Valley,93065,Ventura,1,1,2,1.75
Nissan of Tustin,Tustin,92782,Orange,1,1,2,1.75
Nissan of Visalia,Visalia,93292,Tulare,1,1,2,1.75
West Covina Nissan,West Covina,91791,Los Angeles,1,1,2,1.75
Empire Nissan,Ontario,91761,San Bernardino,1,1,2,1.75
Antioch Nissan,Antioch,94509,Contra Costa,1,1,2,1.75
Palm Springs Nissan,Cathedral City,92234,Riverside,1,1,2,1.75
Cerritos Nissan,Cerritos,90703,Los Angeles,1,1,2,1.75
Hanlees Nissan,Davis,95618,Yolo,1,1,2,1.75
Glendale Nissan,Glendale,91204,Los Angeles,1,1,2,1.75
Nissan of Downtown Los Angeles,Los Angeles,90015,Los Angeles,1,1,2,1.75
Metro Nissan of Montclair,Montclair,91763,San Bernardino,1,1,2,1.75
Team Nissan,Oxnard,93036,Ventura,1,1,2,1.75
Mossy Nissan - Poway,Poway,92064,San Diego,1,1,2,1.75
Hanlees Hilltop Nissan,Richmond,94806,Contra Costa,1,1,2,1.75
Future Nissan of Roseville,Roseville,95661,Placer,1,1,2,1.75
Nissan of Sacramento,Sacramento,95821,Sacramento,1,1,2,1.75
Larry H Miller Nissan of San Bernardino,San Bernardino,92408,San Bernardino,1,1,2,1.75
Mossy Nissan - Kearny Mesa,San Diego,92111,San Diego,1,1,2,1.75
Nissan of Van Nuys,Sherman Oaks,91401,Los Angeles,1,1,2,1.75
First Nissan,Simi Valley,93065,Ventura,1,1,2,1.75
Nissan of Tustin,Tustin,92782,Orange,1,1,2,1.75
Nissan of Visalia,Visalia,93292,Tulare,1,1,2,1.75
West Covina Nissan,West Covina,91791,Los Angeles,1,1,2,1.75
Empire Nissan,Ontario,91761,San Bernardino,1,1,2,1.75
Antioch Nissan,Antioch,94509,Contra Costa,1,1,2,1.75
Palm Springs Nissan,Cathedral City,92234,Riverside,1,1,2,1.75
Cerritos Nissan,Cerritos,90703,Los Angeles,1,1,2,1.75
Hanlees Nissan,Davis,95618,Yolo,1,1,2,1.75
Glendale Nissan,Glendale,91204,Los Angeles,1,1,2,1.75
Nissan of Downtown Los Angeles,Los Angeles,90015,Los Angeles,1,1,2,1.75
Metro Nissan of Montclair,Montclair,91763,San Bernardino,1,1,2,1.75
Team Nissan,Oxnard,93036,Ventura,1,1,2,1.75
Mossy Nissan - Poway,Poway,92064,San Diego,1,1,2,1.75
Hanlees Hilltop Nissan,Richmond,94806,Contra Costa,1,1,2,1.75
Future Nissan of Roseville,Roseville,95661,Placer,1,1,2,1.75
Nissan of Sacramento,Sacramento,95821,Sacramento,1,1,2,1.75
Larry H Miller Nissan of San Bernardino,San Bernardino,92408,San Bernardino,1,1,2,1.75
Mossy Nissan - Kearny Mesa,San Diego,92111,San Diego,1,1,2,1.75
Nissan of Van Nuys,Sherman Oaks,91401,Los Angeles,1,1,2,1.75
First Nissan,Simi Valley,93065,Ventura,1,1,2,1.75
Nissan of Tustin,Tustin,92782,Orange,1,1,2,1.75
Nissan of Visalia,Visalia,93292,Tulare,1,1,2,1.75
West Covina Nissan,West Covina,91791,Los Angeles,1,1,2,1.75
Empire Nissan,Ontario,91761,San Bernardino,1,1,2,1.75
Antioch Nissan,Antioch,94509,Contra Costa,1,1,2,1.75
Palm Springs Nissan,Cathedral City,92234,Riverside,1,1,2,1.75
Cerritos Nissan,Cerritos,90703,Los Angeles,1,1,2,1.75
Hanlees Nissan,Davis,95618,Yolo,1,1,2,1.75
Glendale Nissan,Glendale,91204,Los Angeles,1,1,2,1.75
Nissan of Downtown Los Angeles,Los Angeles,90015,Los Angeles,1,1,2,1.75
Metro Nissan of Montclair,Montclair,91763,San Bernardino,1,1,2,1.75
Team Nissan,Oxnard,93036,Ventura,1,1,2,1.75
Mossy Nissan - Poway,Poway,92064,San Diego,1,1,2,1.75
Hanlees Hilltop Nissan,Richmond,94806,Contra Costa,1,1,2,1.75
Future Nissan of Roseville,Roseville,95661,Placer,1,1,2,1.75
Nissan of Sacramento,Sacramento,95821,Sacramento,1,1,2,1.75
Larry H Miller Nissan of San Bernardino,San Bernardino,92408,San Bernardino,1,1,2,1.75
Mossy Nissan - Kearny Mesa,San Diego,92111,San Diego,1,1,2,1.75
Nissan of Van Nuys,Sherman Oaks,91401,Los Angeles,1,1,2,1.75
First Nissan,Simi Valley,93065,Ventura,1,1,2,1.75
Nissan of Tustin,Tustin,92782,Orange,1,1,2,1.75
Nissan of Visalia,Visalia,93292,Tulare,1,1,2,1.75
West Covina Nissan,West Covina,91791,Los Angeles,1,1,2,1.75
Empire Nissan,Ontario,91761,San Bernardino,1,1,2,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
City of Vacaville - City Hall,Vacaville,95688,Solano,7,0,7,1.75
University of California - Davis - Quad Parking Structure,Davis,95616,Yolo,7,0,7,1.75
Los Angeles Convention Center,Los Angeles,90015,Los Angeles,7,0,7,1.75
